"name","dept","area","count","adjustedcount","year"
Guoqing Harry Xu,Univ. of California - Los Angeles,ecoop,1.0,1.0,2013
Guoqing Harry Xu,Univ. of California - Los Angeles,ecoop,1.0,0.33333,2015
Guoqing Harry Xu,Univ. of California - Los Angeles,socc,1.0,0.25,2019
Gurindar S. Sohi,University of Wisconsin - Madison,ppopp,1.0,0.33333,2009
Gustavo Alonso,ETH Zurich,ecoop,1.0,0.33333,2003
Gustavo Alonso,ETH Zurich,socc,1.0,0.25,2018
Gustavo Alonso,ETH Zurich,socc,2.0,0.5,2020
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.2,1993
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.5,1997
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.25,2012
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.5,2013
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.33333,2018
Guy E. Blelloch,Carnegie Mellon University,ppopp,1.0,0.16667,2021
Guy E. Blelloch,Carnegie Mellon University,ppopp,3.0,0.78333,2022
Guy Lapalme,University of Montreal,ecoop,1.0,0.33333,1988
Guy Lapalme,University of Montreal,ecoop,1.0,0.33333,1989
Gyungho Lee,Korea University,ppopp,1.0,0.33333,1997
H. T. Kung 0001,Harvard University,ppopp,1.0,0.25,1991
Haesun Park,Georgia Institute of Technology,ppopp,1.0,0.33333,2016
Hagit Attiya,Technion,ppopp,1.0,0.25,2018
Hagit Attiya,Technion,ppopp,1.0,0.2,2022
Hai Helen Li,Duke University,socc,1.0,0.16667,2014
Hai Helen Li,Duke University,socc,1.0,0.33333,2015
Hai Helen Li,Duke University,socc,1.0,0.2,2017
Hai Jin 0001,HUST,cgo,1.0,0.2,2015
Hai Jin 0001,HUST,cgo,1.0,0.2,2018
Hai Jin 0001,HUST,socc,1.0,0.11111,2020
Haibin Kan,Fudan University,ppopp,1.0,0.16667,2015
Haibing Guan,Shanghai Jiao Tong University,ppopp,1.0,0.2,2015
Haibing Guan,Shanghai Jiao Tong University,ppopp,1.0,0.25,2018
Haibing Guan,Shanghai Jiao Tong University,ppopp,1.0,0.14286,2019
Haibing Guan,Shanghai Jiao Tong University,socc,1.0,0.14286,2013
Haibing Guan,Shanghai Jiao Tong University,socc,1.0,0.14286,2016
Haibing Guan,Shanghai Jiao Tong University,socc,1.0,0.2,2017
Haibing Guan,Shanghai Jiao Tong University,socc,1.0,0.11111,2021
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,1.0,0.14286,2011
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,1.0,0.5,2013
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,2.0,0.53333,2015
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,1.0,0.16667,2017
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,2.0,0.47619,2020
Haibo Chen 0001,Shanghai Jiao Tong University,ppopp,1.0,0.16667,2022
Haibo Chen 0001,Shanghai Jiao Tong University,socc,1.0,0.14286,2016
Haibo Chen 0001,Shanghai Jiao Tong University,socc,1.0,0.11111,2020
Haiying Shen,University of Virginia,socc,1.0,0.33333,2014
Hakem Beitollahi,IUST,socc,1.0,0.25,2018
Hakem Beitollahi,IUST,socc,1.0,0.2,2020
Hakim Weatherspoon,Cornell University,socc,1.0,0.33333,2010
Hakim Weatherspoon,Cornell University,socc,2.0,0.34286,2016
Hanjun Kim 0001,Yonsei University,cgo,1.0,0.2,2012
Hanjun Kim 0001,Yonsei University,cgo,2.0,0.47619,2021
Hanjun Kim 0001,Yonsei University,cgo,1.0,0.125,2022
Hans Vandierendonck,Queen's University Belfast,ppopp,1.0,0.33333,2022
Hans-Arno Jacobsen,TU Munich,ecoop,1.0,0.5,2008
Hans-Arno Jacobsen,TU Munich,socc,1.0,0.33333,2017
Hans-Peter Seidel,Max Planck Society,ppopp,1.0,0.2,2019
Hanspeter Mössenböck,JKU Linz,cgo,1.0,0.5,2007
Hanspeter Mössenböck,JKU Linz,cgo,1.0,0.5,2008
Hanspeter Mössenböck,JKU Linz,cgo,1.0,0.16667,2018
Hao Che,University of Texas at Arlington,socc,1.0,0.14286,2019
Haodong Wang,Cleveland State University,socc,1.0,0.33333,2022
Harsha V. Madhyastha,University of Michigan,socc,1.0,0.25,2018
Haryadi S. Gunawi,University of Chicago,socc,1.0,0.2,2013
Haryadi S. Gunawi,University of Chicago,socc,2.0,0.59091,2014
Haryadi S. Gunawi,University of Chicago,socc,1.0,0.14286,2016
Haryadi S. Gunawi,University of Chicago,socc,1.0,0.1,2017
Heather Miller,Carnegie Mellon University,ecoop,1.0,0.33333,2014
Heather Miller,Carnegie Mellon University,socc,1.0,0.2,2021
Heather Miller,Carnegie Mellon University,socc,1.0,0.2,2022
Heike Wehrheim,Paderborn University,ecoop,1.0,0.25,2020
Heike Wehrheim,Paderborn University,ppopp,1.0,0.25,2019
Heiko Falk,Hamburg University of Technology,cgo,1.0,0.25,2009
Heiko Falk,Hamburg University of Technology,cgo,1.0,0.25,2012
Heiner Litz,Univ. of California - Santa Cruz,ppopp,1.0,0.33333,2018
Heiner Litz,Univ. of California - Santa Cruz,socc,1.0,0.5,2020
Helen Sharp,Open University UK,ecoop,1.0,0.25,2011
Heming Cui,University of Hong Kong,socc,1.0,0.2,2017
Henri E. Bal,VU Amsterdam,ppopp,2.0,0.4,1999
Henri E. Bal,VU Amsterdam,ppopp,2.0,0.53333,2001
Henri E. Bal,VU Amsterdam,ppopp,1.0,0.33333,2007
Hermann Härtig,TU Dresden,ppopp,1.0,0.14286,2019
Hidehiko Masuhara,Tokyo Institute of Technology,ecoop,1.0,0.5,1998
Hidehiko Masuhara,Tokyo Institute of Technology,ecoop,1.0,0.5,2003
Hidehiko Masuhara,Tokyo Institute of Technology,ecoop,1.0,0.5,2019
Hidehiko Masuhara,Tokyo Institute of Technology,ecoop,1.0,0.33333,2021
Hong Jiang 0001,University of Texas at Arlington,ecoop,1.0,0.25,2007
Hong Jiang 0001,University of Texas at Arlington,socc,1.0,0.25,2017
Hong Jiang 0001,University of Texas at Arlington,socc,1.0,0.25,2018
Hong Jiang 0001,University of Texas at Arlington,socc,2.0,0.26786,2019
Hong Mei,Peking University,ecoop,1.0,0.2,2009
Hong Mei,Peking University,ppopp,1.0,0.33333,2012
Hong Xu 0001,Chinese University of Hong Kong,socc,1.0,0.2,2016
Hong Xu 0001,Chinese University of Hong Kong,socc,1.0,0.5,2018
Hongyu Zhang 0002,University of Newcastle,ecoop,1.0,0.2,2013
Hongyu Zhang 0002,University of Newcastle,ecoop,1.0,0.25,2021
Houman Homayoun,Univ. of California - Davis,socc,1.0,0.25,2016
Hridesh Rajan,Iowa State University,cgo,1.0,0.5,2011
Hridesh Rajan,Iowa State University,ecoop,1.0,0.5,2008
Hridesh Rajan,Iowa State University,ecoop,1.0,0.33333,2015
Hugh Leather,University of Edinburgh,cgo,1.0,0.33333,2009
Hugh Leather,University of Edinburgh,cgo,2.0,0.5,2017
Hugh Leather,University of Edinburgh,cgo,1.0,0.2,2019
Hugh Leather,University of Edinburgh,cgo,1.0,0.2,2020
Hugh Leather,University of Edinburgh,cgo,2.0,0.25,2022
Hui Guan,University of Massachusetts Amherst,cgo,1.0,0.33333,2022
Hui Lu 0001,Binghamton University,socc,1.0,0.25,2015
Hui Lu 0001,Binghamton University,socc,1.0,0.2,2016
Hui Lu 0001,Binghamton University,socc,1.0,0.25,2020
Huiyang Zhou,North Carolina State University,cgo,1.0,0.25,2015
Huiyang Zhou,North Carolina State University,cgo,1.0,0.33333,2021
Huiyang Zhou,North Carolina State University,ppopp,2.0,0.75,2014
Huiyang Zhou,North Carolina State University,ppopp,1.0,0.25,2017
Huizhang Luo,Hunan University,socc,1.0,0.2,2021
Hyesoon Kim,Georgia Institute of Technology,cgo,1.0,0.25,2006
Hyesoon Kim,Georgia Institute of Technology,cgo,1.0,0.25,2007
Hyesoon Kim,Georgia Institute of Technology,ppopp,1.0,0.25,2012
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,1.0,0.33333,2009
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,1.0,0.14286,2016
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,1.0,0.25,2017
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,1.0,0.33333,2018
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,2.0,0.58333,2019
I-Ting Angelina Lee,Washington University in St. Louis,ppopp,1.0,0.33333,2020
Ian A. Kash,University of Illinois at Chicago,socc,1.0,0.33333,2018
Ian H. Witten,University of Waikato,ecoop,1.0,0.33333,2011
Idit Keidar,Technion,ppopp,1.0,0.14286,2017
Idit Keidar,Technion,ppopp,3.0,0.45397,2020
Ilia Polian,University of Stuttgart,socc,1.0,0.33333,2017
Ilya Sergey,National University of Singapore,ecoop,1.0,0.25,2017
Indranil Gupta,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.25,2010
Indranil Gupta,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.14286,2013
Indranil Gupta,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.25,2015
Indranil Gupta,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.2,2018
Indranil Gupta,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.125,2020
Ing-Chao Lin,National Cheng Kung University,socc,1.0,0.33333,2012
Ion Stoica,Univ. of California - Berkeley,cgo,1.0,0.16667,2020
Ion Stoica,Univ. of California - Berkeley,socc,1.0,0.16667,2013
Ion Stoica,Univ. of California - Berkeley,socc,2.0,0.45,2014
Ion Stoica,Univ. of California - Berkeley,socc,1.0,0.14286,2015
Ion Stoica,Univ. of California - Berkeley,socc,2.0,0.7,2017
Ion Stoica,Univ. of California - Berkeley,socc,1.0,0.14286,2019
Ion Stoica,Univ. of California - Berkeley,socc,2.0,0.25397,2020
Ion Stoica,Univ. of California - Berkeley,socc,1.0,0.14286,2021
Ion Stoica,Univ. of California - Berkeley,socc,1.0,0.14286,2022
Ivan Beschastnikh,University of British Columbia,socc,1.0,0.2,2022
Izzat El Hajj,American University of Beirut,cgo,1.0,0.2,2015
Izzat El Hajj,American University of Beirut,cgo,1.0,0.2,2022
J. Garrett Morris,University of Iowa,ecoop,1.0,0.25,2017
J. Gregory Morrisett,Cornell University,ppopp,1.0,0.5,1993
Jaakko Järvi,University of Bergen,ecoop,1.0,0.5,2016
Jack J. Dongarra,University of Tennessee,ppopp,1.0,0.14286,2005
Jack J. Dongarra,University of Tennessee,ppopp,1.0,0.25,2008
Jack J. Dongarra,University of Tennessee,ppopp,1.0,0.2,2012
Jack Sampson,Pennsylvania State University,socc,1.0,0.33333,2018
Jack W. Davidson,University of Virginia,cgo,1.0,0.16667,2003
Jack W. Davidson,University of Virginia,cgo,1.0,0.25,2006
Jack W. Davidson,University of Virginia,cgo,1.0,0.16667,2007
Jaco van de Pol,Aarhus University,ppopp,1.0,0.33333,2016
Jacob Murray,Washington State University,socc,1.0,0.33333,2012
Jacobus E. van der Merwe,University of Utah,socc,1.0,0.125,2015
Jacobus E. van der Merwe,University of Utah,socc,2.0,0.34286,2017
Jacobus E. van der Merwe,University of Utah,socc,1.0,0.25,2018
Jae W. Lee,Seoul National University,cgo,2.0,0.36667,2012
Jaehyuk Huh,KAIST,socc,1.0,0.2,2018
Jaejin Lee,Seoul National University,cgo,1.0,0.25,2012
Jaejin Lee,Seoul National University,ppopp,1.0,0.33333,1999
Jaejin Lee,Seoul National University,ppopp,2.0,0.41667,2005
Jaejin Lee,Seoul National University,ppopp,1.0,0.25,2011
Jaejin Lee,Seoul National University,ppopp,1.0,0.2,2020
Jaewoong Sim,Seoul National University,ppopp,1.0,0.25,2012
Jakub Szefer,Yale University,socc,1.0,0.2,2016
James Bornholt,University of Texas at Austin,cgo,1.0,0.2,2020
James Bornholt,University of Texas at Austin,socc,1.0,0.16667,2016
James Cheney,University of Edinburgh,ecoop,1.0,0.25,2017
James Cheng,Chinese University of Hong Kong,socc,1.0,0.16667,2017
James Cheng,Chinese University of Hong Kong,socc,1.0,0.125,2019
James D. Herbsleb,Carnegie Mellon University,ecoop,1.0,0.33333,2014
James Demmel,Univ. of California - Berkeley,ppopp,1.0,0.33333,2012
James Demmel,Univ. of California - Berkeley,ppopp,1.0,0.14286,2021
James M. Rehg,Georgia Institute of Technology,ppopp,1.0,0.2,1999
James Noble 0001,Australian National University,ecoop,1.0,0.33333,1998
James Noble 0001,Australian National University,ecoop,2.0,0.66667,2001
James Noble 0001,Australian National University,ecoop,1.0,0.5,2002
James Noble 0001,Australian National University,ecoop,1.0,0.33333,2005
James Noble 0001,Australian National University,ecoop,2.0,0.5,2006
James Noble 0001,Australian National University,ecoop,1.0,0.33333,2007
James Noble 0001,Australian National University,ecoop,2.0,0.66667,2008
James Noble 0001,Australian National University,ecoop,1.0,1.0,2009
James Noble 0001,Australian National University,ecoop,2.0,0.58333,2013
James Noble 0001,Australian National University,ecoop,1.0,0.2,2014
James Noble 0001,Australian National University,ecoop,1.0,0.33333,2015
James Noble 0001,Australian National University,ecoop,1.0,0.25,2016
James Noble 0001,Australian National University,ecoop,1.0,0.25,2019
James R. Larus,EPFL,cgo,1.0,0.16667,2013
James R. Larus,EPFL,ppopp,1.0,0.5,1993
James R. Larus,EPFL,ppopp,1.0,0.16667,1995
James R. Larus,EPFL,ppopp,2.0,0.83333,1997
James Riely,DePaul University,ecoop,1.0,0.33333,2003
James Riely,DePaul University,ppopp,1.0,0.33333,2019
James S. Plank,University of Tennessee,ppopp,1.0,0.33333,1990
James Tuck,North Carolina State University,cgo,1.0,0.33333,2010
James Tuck,North Carolina State University,cgo,1.0,0.5,2011
James Tuck,North Carolina State University,cgo,1.0,0.5,2012
James Tuck,North Carolina State University,ppopp,1.0,0.14286,2006
James W. Mickens,Harvard University,socc,1.0,0.25,2015
James W. Mickens,Harvard University,socc,1.0,0.5,2019
Jan Bosch,Chalmers/GU,ecoop,1.0,0.25,1994
Jan F. Prins,University of North Carolina,ppopp,1.0,0.5,1993
Jan Kofron,Charles University,ecoop,1.0,0.5,2015
Jan Madsen,DTU,socc,1.0,0.33333,2011
Jason Cong,Univ. of California - Los Angeles,socc,1.0,1.0,2015
Jason Cong,Univ. of California - Los Angeles,socc,1.0,0.14286,2016
Jason Mars,University of Michigan,cgo,1.0,0.16667,2007
Jason Mars,University of Michigan,cgo,1.0,0.5,2009
Jason Mars,University of Michigan,cgo,1.0,0.25,2010
Jason Mars,University of Michigan,cgo,1.0,0.33333,2012
Jaspal Subhlok,University of Houston,ppopp,1.0,0.33333,1990
Jaspal Subhlok,University of Houston,ppopp,1.0,0.25,1993
Jaspal Subhlok,University of Houston,ppopp,1.0,0.5,1995
Jaspal Subhlok,University of Houston,ppopp,1.0,0.5,1997
Jaspal Subhlok,University of Houston,ppopp,1.0,0.33333,1999
Jaswinder Pal Singh,Princeton University,ppopp,3.0,0.95833,1997
Jean-Baptiste Tristan,Boston College,ppopp,1.0,0.5,2016
Jean-Baptiste Tristan,Boston College,ppopp,1.0,0.5,2017
Jeanne Ferrante,Univ. of California - San Diego,cgo,1.0,0.33333,2003
Jeanne Ferrante,Univ. of California - San Diego,ppopp,1.0,0.33333,1993
Jeff Huang 0001,Texas A&M University,ecoop,2.0,1.0,2017
Jeffrey K. Hollingsworth,University of Maryland - College Park,ppopp,1.0,0.33333,1991
Jeffrey K. Hollingsworth,University of Maryland - College Park,ppopp,1.0,0.5,2014
Jeffrey Overbey,Auburn University,ecoop,1.0,0.16667,2013
Jeffrey S. Chase,Duke University,ppopp,1.0,0.25,1991
Jeffrey S. Chase,Duke University,socc,1.0,0.2,2016
Jennie Rogers,Northwestern University,socc,1.0,0.16667,2016
Jennifer Rexford,Princeton University,socc,1.0,0.14286,2014
Jenq Kuen Lee,National Tsing Hua University,ppopp,1.0,0.33333,1995
Jenq Kuen Lee,National Tsing Hua University,ppopp,1.0,0.2,2003
Jens Dietrich 0001,Victoria University of Wellington,ecoop,1.0,0.5,2016
Jens Dietrich 0001,Victoria University of Wellington,ecoop,2.0,0.45,2017
Jens Knoop,TU Wien,ppopp,1.0,0.5,1999
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.5,1991
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.33333,1992
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.33333,1993
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.5,2002
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.5,2015
Jens Palsberg,Univ. of California - Los Angeles,ecoop,1.0,0.33333,2022
Jens Palsberg,Univ. of California - Los Angeles,ppopp,1.0,0.5,2010
Jens Palsberg,Univ. of California - Los Angeles,ppopp,1.0,0.5,2011
Jens Palsberg,Univ. of California - Los Angeles,ppopp,1.0,0.5,2014
Jeremy Buhler,Washington University in St. Louis,ppopp,1.0,0.25,2012
Jeremy Buhler,Washington University in St. Louis,socc,1.0,0.33333,2009
Jeremy G. Siek,Indiana University,cgo,1.0,0.33333,2010
Jeremy G. Siek,Indiana University,ecoop,1.0,0.5,2006
Jeremy G. Siek,Indiana University,ecoop,1.0,0.5,2007
Jeremy T. Fineman,Georgetown University,ppopp,1.0,0.33333,2008
Jeremy T. Fineman,Georgetown University,ppopp,1.0,0.25,2012
Jeremy T. Fineman,Georgetown University,ppopp,1.0,0.25,2019
Ji-Yong Shin,Northeastern University,socc,1.0,0.2,2016
Ji-Yong Shin,Northeastern University,socc,1.0,0.14286,2019
Jia Rao,University of Texas at Arlington,ppopp,1.0,0.5,2014
Jia Rao,University of Texas at Arlington,socc,1.0,0.16667,2017
Jia Rao,University of Texas at Arlington,socc,1.0,0.14286,2019
Jian Huang 0006,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.5,2022
Jian Huang 0006,Univ. of Illinois at Urbana-Champaign,socc,1.0,0.33333,2015
Jian Lu 0001,Nanjing University,ecoop,1.0,0.16667,2018
Jian Pei,Simon Fraser University,ecoop,1.0,0.2,2009
Jianguo Wang 0001,Purdue University,ppopp,1.0,0.33333,2018
Jianting Zhang,CUNY,socc,1.0,0.16667,2022
Jiawei Han 0001,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.25,2005
Jidong Zhai,Tsinghua University,cgo,1.0,0.2,2017
Jidong Zhai,Tsinghua University,ppopp,1.0,0.33333,2010
Jidong Zhai,Tsinghua University,ppopp,1.0,0.2,2017
Jidong Zhai,Tsinghua University,ppopp,1.0,0.16667,2018
Jidong Zhai,Tsinghua University,ppopp,1.0,0.2,2021
Jidong Zhai,Tsinghua University,ppopp,4.0,0.50786,2022
Jie Gu 0001,Northwestern University,socc,1.0,0.33333,2018
Jie Tang 0001,Tsinghua University,ppopp,1.0,0.04,2022
Jignesh M. Patel,University of Wisconsin - Madison,socc,1.0,0.5,2013
Jim Waldo,Harvard University,ecoop,1.0,1.0,1999
Jing (Dave) Tian,Purdue University,socc,1.0,0.14286,2020
Jing Li 0025,NJIT,ppopp,1.0,0.14286,2016
Jingling Xue,UNSW,cgo,1.0,0.5,2003
Jingling Xue,UNSW,cgo,1.0,0.2,2010
Jingling Xue,UNSW,cgo,2.0,0.66667,2011
Jingling Xue,UNSW,cgo,1.0,0.33333,2012
Jingling Xue,UNSW,cgo,1.0,0.33333,2013
Jingling Xue,UNSW,cgo,2.0,0.83333,2016
Jingling Xue,UNSW,cgo,1.0,0.33333,2017
Jingling Xue,UNSW,cgo,2.0,0.7,2018
Jingling Xue,UNSW,cgo,2.0,0.29167,2021
Jingling Xue,UNSW,cgo,2.0,0.53333,2022
Jingling Xue,UNSW,ecoop,1.0,0.33333,2007
Jingling Xue,UNSW,ecoop,1.0,0.25,2014
Jingling Xue,UNSW,ecoop,1.0,0.25,2016
Jingling Xue,UNSW,ecoop,1.0,0.25,2021
Jingling Xue,UNSW,ecoop,1.0,0.33333,2022
Jingling Xue,UNSW,ppopp,1.0,0.2,2009
Jingyuan Zhang,The University of Alabama,socc,1.0,0.16667,2020
Jingzhu He,ShanghaiTech University,socc,1.0,0.2,2018
Jingzhu He,ShanghaiTech University,socc,1.0,0.25,2020
Jinyu Zhan,UESTC,socc,1.0,0.25,2020
Joel H. Saltz,Stony Brook University,ppopp,1.0,0.16667,1995
Joel H. Saltz,Stony Brook University,ppopp,1.0,0.2,2007
Johannes Borgström,Uppsala University,ecoop,1.0,0.33333,2011
John C. S. Lui,Chinese University of Hong Kong,socc,2.0,0.45,2019
John D. Owens,Univ. of California - Davis,ppopp,1.0,0.33333,2010
John D. Owens,Univ. of California - Davis,ppopp,2.0,0.41667,2016
John D. Owens,Univ. of California - Davis,ppopp,1.0,0.2,2019
John Derrick,University of Sheffield,ecoop,1.0,0.25,2015
John Derrick,University of Sheffield,ppopp,1.0,0.25,2019
John H. Reppy,University of Chicago,ecoop,1.0,0.5,2000
John H. Reppy,University of Chicago,ecoop,1.0,0.5,2007
John H. Reppy,University of Chicago,ppopp,1.0,0.16667,2013
John Hatcliff,Kansas State University,ecoop,1.0,0.16667,2005
John K. Bennett,University of Colorado Boulder,ppopp,1.0,0.33333,1990
John Kubiatowicz,Univ. of California - Berkeley,ppopp,1.0,0.2,1993
John L. Hennessy,Stanford University,ppopp,1.0,0.33333,1993
John M. Carroll,Pennsylvania State University,ecoop,1.0,0.5,1993
John M. Mellor-Crummey,Rice University,cgo,1.0,0.5,2011
John M. Mellor-Crummey,Rice University,cgo,1.0,0.5,2012
John M. Mellor-Crummey,Rice University,cgo,1.0,0.25,2021
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.5,1991
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.5,1999
John M. Mellor-Crummey,Rice University,ppopp,2.0,0.625,2005
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.5,2009
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.33333,2010
John M. Mellor-Crummey,Rice University,ppopp,2.0,0.75,2014
John M. Mellor-Crummey,Rice University,ppopp,2.0,0.5,2015
John M. Mellor-Crummey,Rice University,ppopp,2.0,1.0,2016
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.5,2020
John M. Mellor-Crummey,Rice University,ppopp,1.0,0.16667,2021
John Murphy 0001,University College Dublin,ecoop,1.0,0.14286,2011
John R. Gilbert,Univ. of California - Santa Barbara,ppopp,1.0,0.2,1993
John Regehr,University of Utah,cgo,1.0,0.33333,2020
John Tang Boyland,University of Wisconsin - Milwaukee,ecoop,1.0,0.5,1996
John Tang Boyland,University of Wisconsin - Milwaukee,ecoop,1.0,0.5,1999
John Tang Boyland,University of Wisconsin - Milwaukee,ecoop,1.0,0.33333,2001
John Thomson,University of St Andrews,cgo,1.0,0.11111,2006
John Thomson,University of St Andrews,cgo,1.0,0.2,2020
John V. McCanny,Queen's University Belfast,socc,1.0,0.25,2010
John V. McCanny,Queen's University Belfast,socc,1.0,0.33333,2011
John V. McCanny,Queen's University Belfast,socc,1.0,0.25,2012
John Zahorjan,University of Washington,ppopp,1.0,0.5,1993
Jon B. Weissman,University of Minnesota,socc,1.0,0.33333,2018
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.33333,2002
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.25,2003
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.5,2004
Jonathan Aldrich,Carnegie Mellon University,ecoop,2.0,1.5,2005
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.5,2008
Jonathan Aldrich,Carnegie Mellon University,ecoop,2.0,0.83333,2009
Jonathan Aldrich,Carnegie Mellon University,ecoop,2.0,0.58333,2011
Jonathan Aldrich,Carnegie Mellon University,ecoop,3.0,0.83333,2014
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.25,2015
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.33333,2016
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.25,2017
Jonathan Aldrich,Carnegie Mellon University,ecoop,1.0,0.16667,2021
Jonathan Bell 0001,Northeastern University,ecoop,1.0,0.5,2018
Jonathan Mace,Max Planck Society,socc,1.0,0.16667,2016
Jonathan Mace,Max Planck Society,socc,1.0,0.25,2018
Jonathan Mace,Max Planck Society,socc,1.0,0.25,2019
Jonathan Mace,Max Planck Society,socc,1.0,0.5,2022
Jonathan Ragan-Kelley,Massachusetts Institute of Technology,socc,1.0,0.11111,2020
Jonathan Schaeffer,University of Alberta,ppopp,1.0,0.2,2003
Jongeun Lee,UNIST,cgo,1.0,0.5,2016
Jose Renau,Univ. of California - Santa Cruz,ppopp,1.0,0.2,2003
Jose Renau,Univ. of California - Santa Cruz,ppopp,1.0,0.14286,2006
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.2,2003
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,ppopp,1.0,0.14286,2006
Joseph Gil,Technion,ecoop,1.0,0.5,1998
Joseph Gil,Technion,ecoop,1.0,0.5,2000
Joseph Gil,Technion,ecoop,1.0,0.33333,2001
Joseph Gil,Technion,ecoop,1.0,0.5,2003
Joseph Gil,Technion,ecoop,1.0,0.5,2004
Joseph Gil,Technion,ecoop,1.0,0.5,2009
Joseph Gil,Technion,ecoop,1.0,0.5,2010
Joseph Gil,Technion,ecoop,1.0,0.5,2012
Joseph Gil,Technion,ecoop,1.0,0.5,2016
Joseph Gil,Technion,ecoop,1.0,0.5,2019
Joseph Gonzalez 0001,Univ. of California - Berkeley,socc,1.0,0.2,2017
Joseph Gonzalez 0001,Univ. of California - Berkeley,socc,1.0,0.14286,2019
Joseph Gonzalez 0001,Univ. of California - Berkeley,socc,1.0,0.14286,2020
Joseph Gonzalez 0001,Univ. of California - Berkeley,socc,1.0,0.14286,2021
Joseph Izraelevitz,University of Colorado Boulder,ppopp,1.0,0.2,2018
Joseph M. Hellerstein,Univ. of California - Berkeley,socc,1.0,0.25,2013
Joseph M. Hellerstein,Univ. of California - Berkeley,socc,1.0,0.33333,2016
Joseph M. Hellerstein,Univ. of California - Berkeley,socc,1.0,0.25,2018
Joseph Naor,Technion,socc,1.0,0.11111,2018
Joseph S. Sventek,University of Oregon,ecoop,1.0,0.33333,2000
Joshua T. Vogelstein,Johns Hopkins University,ppopp,1.0,0.2,2018
Josiah D. Hester,Northwestern University,socc,1.0,0.33333,2018
